filename,label
xrayTest/E004010010630740_3_754/1_15790010134_4E004010010630740.png,.754
xrayTest/E004030006333988_3_598/0_15784001525_4E004030006333988_01011.png,.598
xrayTest/E004030006323A31_2_890/1_15790011846_5E004030006323A31.png,.890
xrayTest/E004030006323A31_2_890/1_15784048195_5E004030006323A31.png,.890
xrayTest/4_1_180/1_15743435135_4_.png,.180
xrayTest/E004030006333988_3_598/0_15790035640_4E004030006333988_01000.png,.598
xrayTest/E004030004D43BAE_2_512/1_15731349739_5_E004030004D43BAE_E004030004D43BAE.png,.512
xrayTest/4_1_180/1_15743434028_4_0.png,.180
xrayTest/E004010010630740_3_754/0_15790036117_4E004010010630740_00010.png,.754
xrayTest/E004010010630740_3_754/0_15790033503_4E004010010630740_01001.png,.754
xrayTest/E004030006323A31_2_890/1_15790079925_4E004030006323A31.png,.890
xrayTest/E004010010630740_3_754/1_15784065518_4E004010010630740.png,.754
xrayTest/E004030006316908_2_990/1_15790049263_5E004030006316908.png,.990
xrayTest/E004030006323A31_2_890/1_15790007948_5E004030006323A31.png,.890
xrayTest/4_1_180/1_15743433273_4_.png,.180
xrayTest/E004030006316908_2_990/1_15784016362_5E004030006316908.png,.990
xrayTest/E004030006316908_2_990/1_15790078513_5E004030006316908.png,.990
xrayTest/E004030006333988_3_598/0_15784062118_4E004030006333988_01001.png,.598
xrayTest/E004030006316908_2_990/1_15789991829_5E004030006316908.png,.990
xrayTest/E004030006316908_2_990/1_15784035601_5E004030006316908.png,.990
xrayTest/E004030006323A31_2_890/0_15790040537_5E004030006323A31_00010.png,.890
xrayTest/E004030006323A31_2_890/0_15784068382_4E004030006323A31_00011.png,.890
xrayTest/E004030006333988_3_598/0_15784070368_4E004030006333988_01001.png,.598
xrayTest/E004030006333988_3_598/0_15784166818_4E004030006333988_01101.png,.598
xrayTest/4_1_180/1_15743432773_4_.png,.180
xrayTest/E004030006333988_3_598/0_15783992447_4E004030006333988_01001.png,.598
xrayTest/4_1_180/1_15743434680_4_0.png,.180
xrayTest/E004010010630740_3_754/1_15790038486_4E004010010630740.png,.754
xrayTest/E004030004D43BAE_2_512/1_15731354864_5_E004030004D43BAE_E004030004D43BAE.png,.512
xrayTest/E004010010630740_3_754/0_15789995951_4E004010010630740_00010.png,.754
xrayTest/E004030006333988_3_598/0_15784010663_4E004030006333988_01001.png,.598
xrayTest/E004030006333988_3_598/0_15783998571_4E004030006333988_00001.png,.598
xrayTest/3_2_1274/_0_15737553334_4.png,1.274
xrayTest/E004030006333988_3_598/0_15790037868_4E004030006333988_01100.png,.598
xrayTest/E004030006316328_2_400/1_15731372157_4_E004030006316328_E004030006316328.png,.400
xrayTest/E004010010630740_3_754/1_15790097214_4E004010010630740.png,.754
xrayTest/E004030006316E18_1_303/1_15731340960_4_E004030006316E18_E004030006316E18.png,.303
xrayTest/E004030006333988_3_598/0_15790044583_4E004030006333988_00011.png,.598
xrayTest/E004030006333988_3_598/0_15789992243_4E004030006333988_01000.png,.598
xrayTest/E004030006316328_2_400/1_15731353615_4_E004030006316328_E004030006316328.png,.400
xrayTest/E004030006333988_3_598/0_15784037748_4E004030006333988_01111.png,.598
xrayTest/E004030006316328_2_400/1_15731337069_4_E004030006316328_E004030006316328.png,.400
xrayTest/3_2_1274/_1_15737551596_4.png,1.274
xrayTest/E004030004D43BAE_2_512/1_15731334284_5_E004030004D43BAE_E004030004D43BAE.png,.512
xrayTest/E004030006333988_3_598/0_15784002280_4E004030006333988_01000.png,.598
xrayTest/E004030006316908_2_990/1_15789997224_5E004030006316908.png,.990
xrayTest/E004030006333988_3_598/0_15784009646_4E004030006333988_01001.png,.598
xrayTest/E004030006333988_3_598/1_15790012838_4E004030006333988.png,.598
xrayTest/E004030006333988_3_598/1_15790067660_4E004030006333988.png,.598
xrayTest/E004030006323A31_2_890/0_15790010269_5E004030006323A31_00010.png,.890
xrayTest/E004010010630740_3_754/0_15790003396_4E004010010630740_01000.png,.754
xrayTest/E004030006316E18_1_303/1_15731327165_4_E004030006316E18_E004030006316E18.png,.303
xrayTest/E004030006323A31_2_890/1_15784163128_5E004030006323A31.png,.890
xrayTest/E004030006333988_3_598/0_15790040775_4E004030006333988_01010.png,.598
xrayTest/E004010010630740_3_754/1_15784069688_4E004010010630740.png,.754
xrayTest/E004030006316E18_1_303/1_15731365794_4_E004030006316E18_E004030006316E18.png,.303
xrayTest/E004030006333988_3_598/0_15790097172_4E004030006333988_00001.png,.598
xrayTest/E004030006333988_3_598/0_15790096581_4E004030006333988_01100.png,.598
xrayTest/E004030006333988_3_598/0_15783997756_4E004030006333988_01000.png,.598
xrayTest/4_1_180/1_15743435572_4_0.png,.180
xrayTest/E004030006316908_2_990/1_15790040827_5E004030006316908.png,.990
xrayTest/E004030006316908_2_990/1_15789990531_5E004030006316908.png,.990
xrayTest/E004010010630740_3_754/0_15784065009_4E004010010630740_00001.png,.754
xrayTest/E004030006333988_3_598/0_15783993753_4E004030006333988_01000.png,.598
xrayTest/E004030006333988_3_598/0_15783994718_4E004030006333988_00001.png,.598
xrayTest/E004030006316908_2_990/0_15790007253_5E004030006316908_00010.png,.990
xrayTest/E004030006316E18_1_303/1_15731359824_4_E004030006316E18_E004030006316E18.png,.303
xrayTest/E004010010630740_3_754/0_15784059551_4E004010010630740_01000.png,.754
xrayTest/E004010010630740_3_754/1_15784165547_4E004010010630740.png,.754
xrayTest/E004030006316908_2_990/1_15790031954_5E004030006316908.png,.990
xrayTest/4_1_180/1_15743432324_4_0.png,.180
xrayTest/E004030006323A31_2_890/1_15789991995_5E004030006323A31.png,.890
xrayTest/E004030006333988_3_598/0_15790002478_4E004030006333988_01001.png,.598
xrayTest/3_2_1274/_0_15737553152_4.png,1.274
xrayTest/E004030006316E18_1_303/1_15731328572_4_E004030006316E18_E004030006316E18.png,.303
xrayTest/E004030006333988_3_598/0_15790010597_4E004030006333988_01001.png,.598
xrayTest/E004030006333988_3_598/1_15783993479_4E004030006333988.png,.598
xrayTest/4_1_180/1_15743433467_4_.png,.180
xrayTest/E004010010630740_3_754/0_15790002759_4E004010010630740_00001.png,.754
xrayTest/E004030006323A31_2_890/1_15784167327_5E004030006323A31.png,.890
xrayTest/E004030006316E18_1_303/1_15731348974_4_E004030006316E18_E004030006316E18.png,.303
xrayTest/E004010010630740_3_754/1_15790007856_4E004010010630740.png,.754
xrayTest/E004030004D43BAE_2_512/1_15731336158_5_E004030004D43BAE_E004030004D43BAE.png,.512
xrayTest/E004030006333988_3_598/0_15784133136_4E004030006333988_01001.png,.598
xrayTest/E004030006323A31_2_890/1_15784065293_5E004030006323A31.png,.890
xrayTest/4_1_180/1_15743433171_4_.png,.180
xrayTest/E004010010630740_3_754/0_15784040788_4E004010010630740_01000.png,.754
xrayTest/E004010010630740_3_754/1_15790018289_5E004010010630740.png,.754
xrayTest/E004030006316328_2_400/1_15731359961_4_E004030006316328_E004030006316328.png,.400
xrayTest/E004030006316328_2_400/1_15731333420_4_E004030006316328_E004030006316328.png,.400
xrayTest/E004010010630740_3_754/1_15784020525_4E004010010630740.png,.754
xrayTest/E004010010630740_3_754/0_15784062971_4E004010010630740_00001.png,.754
xrayTest/E004030006333988_3_598/0_15784000109_4E004030006333988_01001.png,.598
xrayTest/E004030006316328_2_400/1_15731340237_4_E004030006316328_E004030006316328.png,.400
xrayTest/E004030006333988_3_598/1_15784063593_4E004030006333988.png,.598
xrayTest/E004030006333988_3_598/0_15783990724_4E004030006333988_01000.png,.598
xrayTest/E004030006323A31_2_890/1_15790096343_5E004030006323A31.png,.890
xrayTest/E004030006333988_3_598/0_15790003077_4E004030006333988_00001.png,.598
xrayTest/4_1_180/1_15743435298_4_0.png,.180
xrayTest/E004010010630740_3_754/1_15790004828_4E004010010630740.png,.754
xrayTest/E004030004D43BAE_2_512/1_15731361558_5_E004030004D43BAE_E004030004D43BAE.png,.512
xrayTest/E004030006316E18_1_303/1_15731334067_4_E004030006316E18_E004030006316E18.png,.303
xrayTest/E004030006323A31_2_890/1_15789992974_5E004030006323A31.png,.890
xrayTest/E004010010630740_3_754/1_15784070856_4E004010010630740.png,.754
xrayTest/E004030006333988_3_598/1_15790009022_4E004030006333988.png,.598
xrayTest/E004030006323A31_2_890/0_15790065325_5E004030006323A31_00010.png,.890
xrayTest/E004010010630740_3_754/1_15790016799_4E004010010630740.png,.754
xrayTest/E004030006316328_2_400/1_15731373357_4_E004030006316328_E004030006316328.png,.400
xrayTest/E004030006316908_2_990/1_15790006676_5E004030006316908.png,.990
xrayTest/E004010010630740_3_754/1_15790041814_4E004010010630740.png,.754
xrayTest/E004030006316328_2_400/1_15731334253_4_E004030006316328_E004030006316328.png,.400
xrayTest/4_1_180/1_15743433314_4_0.png,.180
xrayTest/3_2_1274/_0_15737550680_4.png,1.274
xrayTest/E004030006323A31_2_890/0_15790019110_5E004030006323A31_00010.png,.890
xrayTest/E004030006333988_3_598/0_15783992710_4E004030006333988_01010.png,.598
xrayTest/E004030006323A31_2_890/1_15784015660_5E004030006323A31.png,.890
xrayTest/E004030006316E18_1_303/1_15731326611_4_E004030006316E18_E004030006316E18.png,.303
xrayTest/7_1_227/1_15743454814_4_.png,.227
xrayTest/E004010010630740_3_754/0_15790050055_4E004010010630740_00010.png,.754
xrayTest/E004030006323A31_2_890/0_15784037573_4E004030006323A31_00011.png,.890
xrayTest/4_1_180/1_15743432650_4_0.png,.180
xrayTest/E004030004D43BAE_2_512/1_15731342489_5_E004030004D43BAE_E004030004D43BAE.png,.512
xrayTest/E004030006323A31_2_890/1_15790067815_5E004030006323A31.png,.890
xrayTest/4_1_180/1_15743435980_4_0.png,.180
xrayTest/4_1_180/1_15743434049_4_.png,.180
xrayTest/E004030006333988_3_598/0_15783994170_4E004030006333988_00001.png,.598
xrayTest/E004030006323A31_2_890/1_15790090546_5E004030006323A31.png,.890
xrayTest/E004030006333988_3_598/1_15790036334_4E004030006333988.png,.598
xrayTest/7_1_227/1_15743457477_4_0.png,.227
xrayTest/E004030006316328_2_400/1_15731357927_4_E004030006316328_E004030006316328.png,.400
xrayTest/E004030006333988_3_598/0_15790090901_4E004030006333988_01001.png,.598
xrayTest/E004030006333988_3_598/0_15790007430_4E004030006333988_00001.png,.598
xrayTest/E004030006316E18_1_303/1_15731330695_4_E004030006316E18_E004030006316E18.png,.303
xrayTest/E004030006316E18_1_303/1_15731343219_4_E004030006316E18_E004030006316E18.png,.303
xrayTest/E004030006316E18_1_303/1_15731336324_4_E004030006316E18_E004030006316E18.png,.303
xrayTest/E004030006333988_3_598/0_15784000486_4E004030006333988_01011.png,.598
xrayTest/E004030006316E18_1_303/1_15731342140_4_E004030006316E18_E004030006316E18.png,.303
xrayTest/E004030006333988_3_598/0_15784005049_4E004030006333988_01011.png,.598
xrayTest/E004030006316E18_1_303/1_15731363920_4_E004030006316E18_E004030006316E18.png,.303
xrayTest/E004030006333988_3_598/1_15789992747_4E004030006333988.png,.598
xrayTest/E004030006333988_3_598/0_15789987373_4E004030006333988_01001.png,.598
xrayTest/E004030006316E18_1_303/1_15731346158_4_E004030006316E18_E004030006316E18.png,.303
xrayTest/E004010010630740_3_754/0_15790035089_4E004010010630740_01000.png,.754
xrayTest/E004010010630740_3_754/0_15789989186_4E004010010630740_00001.png,.754
xrayTest/E004030006333988_3_598/0_15783995794_4E004030006333988_00010.png,.598
xrayTest/E004030006333988_3_598/0_15783996628_4E004030006333988_01011.png,.598
xrayTest/E004030006323A31_2_890/1_15784070897_5E004030006323A31.png,.890
xrayTest/E004030006333988_3_598/0_15784015364_4E004030006333988_01101.png,.598
xrayTest/E004030006333988_3_598/0_15784116006_4E004030006333988_00001.png,.598
xrayTest/E004030006323A31_2_890/1_15790007357_4E004030006323A31.png,.890
xrayTest/E004030006323A31_2_890/1_15784020546_5E004030006323A31.png,.890
xrayTest/E004030006316E18_1_303/1_15731358869_4_E004030006316E18_E004030006316E18.png,.303
xrayTest/E004010010630740_3_754/0_15784162154_4E004010010630740_00010.png,.754
xrayTest/E004010010630740_3_754/0_15784129491_4E004010010630740_00001.png,.754
xrayTest/E004030006333988_3_598/0_15784046638_4E004030006333988_00001.png,.598
xrayTest/E004030006333988_3_598/0_15790094852_4E004030006333988_01000.png,.598
xrayTest/E004030006323A31_2_890/0_15790078273_4E004030006323A31_00001.png,.890
xrayTest/4_1_180/1_15743435461_4_.png,.180
xrayTest/E004030004D43BAE_2_512/1_15731337293_5_E004030004D43BAE_E004030004D43BAE.png,.512
xrayTest/E004030006316908_2_990/1_15790037071_5E004030006316908.png,.990
xrayTest/E004030006323A31_2_890/1_15790036874_5E004030006323A31.png,.890
xrayTest/E004030006316328_2_400/1_15731343397_4_E004030006316328_E004030006316328.png,.400
xrayTest/E004010010630740_3_754/1_15784045130_4E004010010630740.png,.754
xrayTest/E004010010630740_3_754/0_15784040179_4E004010010630740_00001.png,.754
xrayTest/E004010010630740_3_754/1_15784038742_4E004010010630740.png,.754
xrayTest/E004030004D43BAE_2_512/1_15731358631_5_E004030004D43BAE_E004030004D43BAE.png,.512
xrayTest/3_2_1274/_1_15737550177_4.png,1.274
xrayTest/4_1_180/1_15743433436_4_0.png,.180
xrayTest/E004030006316328_2_400/1_15731368497_4_E004030006316328_E004030006316328.png,.400
xrayTest/E004030006323A31_2_890/1_15784064601_5E004030006323A31.png,.890
xrayTest/E004030006333988_3_598/0_15790050263_4E004030006333988_01001.png,.598
xrayTest/E004030006333988_3_598/0_15790047652_4E004030006333988_00001.png,.598
xrayTest/E004030006316328_2_400/1_15731361149_4_E004030006316328_E004030006316328.png,.400
xrayTest/E004010010630740_3_754/1_15784068577_4E004010010630740.png,.754
xrayTest/E004030006333988_3_598/0_15790014844_4E004030006333988_00011.png,.598
xrayTest/E004030006333988_3_598/1_15783993175_4E004030006333988.png,.598
xrayTest/E004030006333988_3_598/0_15783998112_4E004030006333988_01000.png,.598
xrayTest/3_2_1274/_0_15737550519_4.png,1.274
xrayTest/E004010010630740_3_754/0_15790006098_4E004010010630740_00010.png,.754
xrayTest/E004030006333988_3_598/0_15784127864_4E004030006333988_01001.png,.598
xrayTest/E004010010630740_3_754/1_15790066067_4E004010010630740.png,.754
xrayTest/E004010010630740_3_754/0_15784132819_4E004010010630740_01000.png,.754
xrayTest/E004030006333988_3_598/0_15784163016_4E004030006333988_01001.png,.598
xrayTest/E004030004D43BAE_2_512/1_15731340558_5_E004030004D43BAE_E004030004D43BAE.png,.512
xrayTest/E004010010630740_3_754/1_15784163484_4E004010010630740.png,.754
xrayTest/E004030004D43BAE_2_512/1_15731345427_5_E004030004D43BAE_E004030004D43BAE.png,.512
xrayTest/E004030006316908_2_990/1_15784127161_5E004030006316908.png,.990
xrayTest/E004010010630740_3_754/0_15790015392_4E004010010630740_00001.png,.754
xrayTest/E004010010630740_3_754/1_15784168630_4E004010010630740.png,.754
xrayTest/E004030006333988_3_598/0_15784041765_4E004030006333988_01010.png,.598
xrayTest/E004030006316E18_1_303/1_15731366690_4_E004030006316E18_E004030006316E18.png,.303
xrayTest/E004030006316328_2_400/1_15731342366_4_E004030006316328_E004030006316328.png,.400
xrayTest/E004030006316908_2_990/0_15789989834_5E004030006316908_00010.png,.990
xrayTest/E004030006323A31_2_890/1_15784016260_5E004030006323A31.png,.890
xrayTest/E004030006323A31_2_890/1_15790001033_5E004030006323A31.png,.890
xrayTest/E004030006323A31_2_890/1_15790039202_5E004030006323A31.png,.890
xrayTest/E004030006316908_2_990/1_15790067576_5E004030006316908.png,.990
xrayTest/E004030006316328_2_400/1_15731336281_4_E004030006316328_E004030006316328.png,.400
xrayTest/E004030006333988_3_598/0_15783989459_4E004030006333988_00011.png,.598
xrayTest/4_1_180/1_15743433518_4_0.png,.180
xrayTest/E004030006316908_2_990/1_15790048116_5E004030006316908.png,.990
xrayTest/E004030006333988_3_598/1_15784047348_4E004030006333988.png,.598
xrayTest/E004030006316328_2_400/1_15731357041_4_E004030006316328_E004030006316328.png,.400
xrayTest/E004030006333988_3_598/0_15784006739_4E004030006333988_01000.png,.598
xrayTest/E004030006333988_3_598/1_15784039983_4E004030006333988.png,.598
xrayTest/E004030006316E18_1_303/1_15731353594_4_E004030006316E18_E004030006316E18.png,.303
xrayTest/E004030006323A31_2_890/0_15790000496_5E004030006323A31_00010.png,.890
xrayTest/E004030006333988_3_598/0_15789993253_4E004030006333988_01000.png,.598
xrayTest/E004030006316908_2_990/1_15790040019_5E004030006316908.png,.990
xrayTest/E004030006323A31_2_890/1_15784045162_5E004030006323A31.png,.890
xrayTest/4_1_180/1_15743435796_4_0.png,.180
xrayTest/E004030006316E18_1_303/1_15731332904_4_E004030006316E18_E004030006316E18.png,.303
xrayTest/E004030006333988_3_598/0_15789999375_4E004030006333988_00001.png,.598
xrayTest/E004030006323A31_2_890/1_15790077642_5E004030006323A31.png,.890
xrayTest/E004030006316908_2_990/1_15790045552_5E004030006316908.png,.990
xrayTest/E004030006333988_3_598/0_15790016902_4E004030006333988_01000.png,.598
xrayTest/E004010010630740_3_754/0_15789990552_4E004010010630740_00001.png,.754
xrayTest/E004030006323A31_2_890/0_15789988681_5E004030006323A31_00010.png,.890
xrayTest/4_1_180/1_15743434762_4_0.png,.180
xrayTest/E004010010630740_3_754/1_15784036463_4E004010010630740.png,.754
xrayTest/E004030006333988_3_598/0_15784035037_4E004030006333988_01000.png,.598
xrayTest/E004030006323A31_2_890/0_15790018373_5E004030006323A31_00010.png,.890
xrayTest/E004030006316908_2_990/1_15784118968_5E004030006316908.png,.990
xrayTest/E004030006333988_3_598/0_15790032536_4E004030006333988_01001.png,.598
xrayTest/E004030006323A31_2_890/1_15784017736_5E004030006323A31.png,.890
xrayTest/E004030006333988_3_598/0_15784002747_4E004030006333988_01010.png,.598
xrayTest/E004030006333988_3_598/0_15789996066_4E004030006333988_01000.png,.598
xrayTest/E004010010630740_3_754/1_15789996506_4E004010010630740.png,.754
xrayTest/3_2_1274/_1_15737551061_4.png,1.274
xrayTest/E004030006316908_2_990/1_15784018142_5E004030006316908.png,.990
xrayTest/E004030006333988_3_598/0_15784047665_4E004030006333988_01001.png,.598
xrayTest/E004030006333988_3_598/0_15784039382_4E004030006333988_01011.png,.598
xrayTest/E004030006323A31_2_890/1_15790019956_5E004030006323A31.png,.890
xrayTest/E004030006323A31_2_890/1_15784041674_5E004030006323A31.png,.890
xrayTest/E004030006316328_2_400/1_15731341265_4_E004030006316328_E004030006316328.png,.400
xrayTest/E004010010630740_3_754/1_15784044397_4E004010010630740.png,.754
xrayTest/4_1_180/1_15743433028_4_0.png,.180
xrayTest/E004030006323A31_2_890/1_15790097897_5E004030006323A31.png,.890
xrayTest/7_1_227/1_15743456201_4_0.png,.227
xrayTest/E004030006333988_3_598/0_15790046040_4E004030006333988_01011.png,.598
xrayTest/E004030006333988_3_598/0_15784000833_4E004030006333988_01000.png,.598
xrayTest/E004010010630740_3_754/1_15790031849_4E004010010630740.png,.754
xrayTest/E004030006323A31_2_890/1_15790010992_5E004030006323A31.png,.890
xrayTest/3_2_1274/_0_15737548943_4.png,1.274
xrayTest/E004010010630740_3_754/1_15789992346_4E004010010630740.png,.754
xrayTest/7_1_227/1_15743457336_4_.png,.227
xrayTest/E004030006333988_3_598/0_15783990208_4E004030006333988_01001.png,.598
xrayTest/4_1_180/1_15743433079_4_.png,.180
xrayTest/E004030006333988_3_598/0_15783994941_4E004030006333988_01001.png,.598
xrayTest/E004030006323A31_2_890/1_15790093514_5E004030006323A31.png,.890
xrayTest/E004030006316908_2_990/1_15790016675_5E004030006316908.png,.990
xrayTest/E004010010630740_3_754/0_15790095411_4E004010010630740_01001.png,.754
xrayTest/E004010010630740_3_754/1_15790077955_4E004010010630740.png,.754
xrayTest/E004030006323A31_2_890/1_15790094768_5E004030006323A31.png,.890
xrayTest/E004030006333988_3_598/0_15784162000_4E004030006333988_11101.png,.598
xrayTest/4_1_180/1_15743432977_4_.png,.180
xrayTest/E004010010630740_3_754/1_15784066770_4E004010010630740.png,.754
xrayTest/4_1_180/1_15743432916_4_0.png,.180
xrayTest/E004030004D43BAE_2_512/1_15731341371_5_E004030004D43BAE_E004030004D43BAE.png,.512
xrayTest/E004030006323A31_2_890/1_15790035483_5E004030006323A31.png,.890
xrayTest/E004010010630740_3_754/1_15790005456_4E004010010630740.png,.754
xrayTest/E004030006316328_2_400/1_15731364206_4_E004030006316328_E004030006316328.png,.400
xrayTest/4_1_180/1_15743435745_4_.png,.180
xrayTest/E004030006323A31_2_890/1_15790015724_5E004030006323A31.png,.890
xrayTest/E004010010630740_3_754/0_15790035629_4E004010010630740_01000.png,.754
xrayTest/E004030006333988_3_598/0_15783996079_4E004030006333988_01001.png,.598
xrayTest/E004030006333988_3_598/0_15784064988_4E004030006333988_01000.png,.598
xrayTest/E004030006333988_3_598/0_15790001708_4E004030006333988_01000.png,.598
xrayTest/4_1_180/1_15743432222_4_0.png,.180
xrayTest/E004030006333988_3_598/0_15790076970_4E004030006333988_01000.png,.598
xrayTest/E004010010630740_3_754/1_15790000362_4E004010010630740.png,.754
xrayTest/E004030006333988_3_598/0_15790031736_4E004030006333988_01001.png,.598
xrayTest/4_1_180/1_15743434426_4_0.png,.180
xrayTest/E004030006333988_3_598/1_15790093205_4E004030006333988.png,.598
xrayTest/E004010010630740_3_754/1_15784060306_4E004010010630740.png,.754
xrayTest/E004030006316908_2_990/1_15790033639_5E004030006316908.png,.990
xrayTest/E004030006333988_3_598/0_15784014610_4E004030006333988_01000.png,.598
xrayTest/E004010010630740_3_754/1_15790040475_5E004010010630740.png,.754
xrayTest/E004010010630740_3_754/1_15790092841_4E004010010630740.png,.754
xrayTest/E004030006333988_3_598/0_15784117093_4E004030006333988_01000.png,.598
xrayTest/7_1_227/1_15743457759_4_0.png,.227
xrayTest/E004010010630740_3_754/0_15784061363_4E004010010630740_01000.png,.754
xrayTest/E004030006333988_3_598/0_15784048613_4E004030006333988_01100.png,.598
xrayTest/E004030006333988_3_598/0_15789989288_4E004030006333988_01000.png,.598
xrayTest/4_1_180/1_15743433977_4_.png,.180
xrayTest/E004030006316908_2_990/0_15790018331_5E004030006316908_00010.png,.990
xrayTest/4_1_180/1_15743435797_4_.png,.180
xrayTest/E004030006323A31_2_890/1_15790014970_5E004030006323A31.png,.890
xrayTest/E004030006316E18_1_303/1_15731330029_4_E004030006316E18_E004030006316E18.png,.303
xrayTest/E004030006316908_2_990/1_15790038704_5E004030006316908.png,.990
xrayTest/E004010010630740_3_754/1_15790067059_4E004010010630740.png,.754
xrayTest/E004010010630740_3_754/1_15784118937_4E004010010630740.png,.754
xrayTest/E004030006333988_3_598/0_15783999601_4E004030006333988_01001.png,.598
xrayTest/7_1_227/1_15743455569_4_0.png,.227
xrayTest/E004010010630740_3_754/1_15784062129_4E004010010630740.png,.754
xrayTest/E004010010630740_3_754/1_15789988290_4E004010010630740.png,.754
xrayTest/4_1_180/1_15743432456_4_0.png,.180
xrayTest/4_1_180/1_15743435277_4_.png,.180
xrayTest/7_1_227/1_15743454955_4_0.png,.227
xrayTest/E004030006323A31_2_890/1_15790077063_5E004030006323A31.png,.890
xrayTest/E004030004D43BAE_2_512/1_15731363528_5_E004030004D43BAE_E004030004D43BAE.png,.512
xrayTest/E004010010630740_3_754/0_15784134854_4E004010010630740_00001.png,.754
xrayTest/E004030006316908_2_990/1_15790046514_5E004030006316908.png,.990
xrayTest/E004010010630740_3_754/0_15784019628_4E004010010630740_00001.png,.754
xrayTest/E004030006333988_3_598/0_15784071060_4E004030006333988_01000.png,.598
xrayTest/E004030006316908_2_990/1_15790017499_5E004030006316908.png,.990
xrayTest/7_1_227/1_15743455690_4_.png,.227
xrayTest/E004030006316908_2_990/0_15790003521_5E004030006316908_00010.png,.990
xrayTest/4_1_180/1_15743434609_4_.png,.180
xrayTest/4_1_180/1_15743434487_4_.png,.180
xrayTest/4_1_180/1_15743433222_4_0.png,.180
xrayTest/4_1_180/1_15743434212_4_0.png,.180
xrayTest/E004030006323A31_2_890/1_15789992521_5E004030006323A31.png,.890
xrayTest/E004030006333988_3_598/0_15784163899_4E004030006333988_01101.png,.598
xrayTest/E004030006333988_3_598/0_15784011986_4E004030006333988_01011.png,.598
xrayTest/E004030006333988_3_598/0_15784003786_4E004030006333988_01011.png,.598
xrayTest/E004030006316908_2_990/0_15790044796_5E004030006316908_00010.png,.990
xrayTest/E004030006316908_2_990/0_15790034624_5E004030006316908_00010.png,.990
xrayTest/E004030006316E18_1_303/1_15731329393_4_E004030006316E18_E004030006316E18.png,.303
xrayTest/E004010010630740_3_754/0_15790093555_4E004010010630740_00010.png,.754
xrayTest/E004010010630740_3_754/0_15790045003_4E004010010630740_00001.png,.754
xrayTest/E004030006323A31_2_890/1_15790048819_5E004030006323A31.png,.890
xrayTest/E004030006316908_2_990/1_15790010217_5E004030006316908.png,.990
