filename,label
xrayTrain/E004030001ACE7F2_3_894/1_15784135251_5E004030001ACE7F2.png,.894
xrayTrain/E00403500CD469E5_3_300/0_15790080277_4E00403500CD469E5_01000.png,.300
xrayTrain/E004010010630740_3_708/1_15731349336_5_E004010010630740_E004010010630740.png,.708
xrayTrain/E004030001ACE7F2_3_894/1_15784045028_5E004030001ACE7F2.png,.894
xrayTrain/E00403000632320E_2_441/1_15731349697_4_E00403000632320E_E00403000632320E.png,.441
xrayTrain/E00401000F098D4B_3_800/1_15784041541_5E00401000F098D4B.png,.800
xrayTrain/E0040300063303E2_3_750/0_15784035724_4E0040300063303E2_01100.png,.750
xrayTrain/E004030006318B71_2_964/1_15790041731_5E004030006318B71.png,.964
xrayTrain/vizE00403000632320E_3_712/_1_15749573798_5_E00403000632320E.png,.712
xrayTrain/E00401000F095335_3_520/0_15790096021_4E00401000F095335_01001.png,.520
xrayTrain/E00403000631684F_3_552/0_15784047858_4E00403000631684F_01101.png,.552
xrayTrain/E004030004D5F999_2_538/1_15790091438_4E004030004D5F999.png,.538
xrayTrain/E00403000632320E_3_1310/1_15790046174_5E00403000632320E.png,1.310
xrayTrain/vizE004030006333988_3_902/_0_15749563112_5_E004030006333988.png,.902
xrayTrain/E004030006323A31_3_1094/1_15731359618_5_E004030006323A31_E004030006323A31.png,1.094
xrayTrain/vizE00403000632320E_3_712/_1_15749579514_5_E00403000632320E.png,.712
xrayTrain/E0040300063303E2_1_250/1_15731353636_4_E0040300063303E2_E0040300063303E2.png,.250
xrayTrain/E004030006326B0E_1_290/1_15731346242_4_E004030006326B0E_E004030006326B0E.png,.290
xrayTrain/E00401000F098D4B_1_248/1_15731358279_4_E00401000F098D4B_E00401000F098D4B.png,.248
xrayTrain/vizE004010010630740_3_950/_0_15749575292_5_E004010010630740.png,.950
xrayTrain/E00403000631E265_3_665/1_15731367073_5_E00403000631E265_E00403000631E265.png,.665
xrayTrain/E00403000219E862_1_304/1_15790064925_4E00403000219E862.png,.304
xrayTrain/E004030006317088_1_298/1_15731370499_4_E004030006317088_E004030006317088.png,.298
xrayTrain/E00403500C44A8B4_2_584/1_15731375596_5_E00403500C44A8B4_E00403500C44A8B4.png,.584
xrayTrain/0_1_62/1_15737523792_4.png,.062
xrayTrain/E0040300063303E2_3_750/1_15790010763_4E0040300063303E2.png,.750
xrayTrain/E00403000631684F_3_552/0_15790047888_4E00403000631684F_00001.png,.552
xrayTrain/E00403500CD469E5_3_300/0_15790097099_4E00403500CD469E5_01001.png,.300
xrayTrain/E00403000219E862_1_304/1_15790010826_4E00403000219E862.png,.304
xrayTrain/vizE00403000631684F_3_894/_0_15749589479_5_E00403000631684F.png,.894
xrayTrain/E00403000632320E_3_1310/1_15790036219_5E00403000632320E.png,1.310
xrayTrain/2_1_240/1_15743413271_4_.png,.240
xrayTrain/E00401000F098D4B_3_800/1_15790067968_5E00401000F098D4B.png,.800
xrayTrain/E004030004D5F999_2_536/1_15731338176_5_E004030004D5F999_E004030004D5F999.png,.536
xrayTrain/3_1_200/1_15743429166_4_0.png,.200
xrayTrain/vizE004030006323A31_3_1092/_1_15749585227_5_E004030006323A31.png,1.092
xrayTrain/E00403000219CEE4_2_884/1_15731328778_5_E00403000219CEE4_E00403000219CEE4.png,.884
xrayTrain/E00401000F095335_3_520/0_15790048303_4E00401000F095335_01001.png,.520
xrayTrain/E0040300063303E2_3_750/0_15783998469_4E0040300063303E2_01001.png,.750
xrayTrain/E00401000F098D4B_3_800/1_15790040848_5E00401000F098D4B.png,.800
xrayTrain/E00403000632320E_3_1310/1_15789995753_5E00403000632320E.png,1.310
xrayTrain/vizE00401000F095335_3_914/_1_15749584306_5_E00401000F095335.png,.914
xrayTrain/6_1_248/1_15743452031_4_.png,.248
xrayTrain/E00403000632320E_3_1310/0_15790040195_5E00403000632320E_00001.png,1.310
xrayTrain/E004030006333988_3_902/1_15731349824_5_E004030006333988_E004030006333988.png,.902
xrayTrain/E004030006318B71_3_740/1_15731373117_5_E004030006318B71_E004030006318B71.png,.740
xrayTrain/E0040300063303E2_3_750/0_15784060986_4E0040300063303E2_00001.png,.750
xrayTrain/E00403000631684F_3_552/1_15790032463_4E00403000631684F.png,.552
xrayTrain/E00401000F095335_3_520/0_15790000713_4E00401000F095335_00001.png,.520
xrayTrain/E00403500CD469E5_3_300/0_15790032358_4E00403500CD469E5_01001.png,.300
xrayTrain/vizE004030006318B71_3_740/_0_15749492761_5_E004030006318B71.png,.740
xrayTrain/E0040300063303E2_3_750/0_15790016325_4E0040300063303E2_00010.png,.750
xrayTrain/E004030004D5F999_2_536/1_15731346375_5_E004030004D5F999_E004030004D5F999.png,.536
xrayTrain/E00401000F095335_3_520/0_15784003103_4E00401000F095335_01001.png,.520
xrayTrain/vizE004030006323A31_3_1092/_0_15749516433_3_E004030006323A31.png,1.092
xrayTrain/vizE00401000F095335_3_914/_1_15749512672_5_E00401000F095335.png,.914
xrayTrain/vizE00401000F095335_3_914/_0_15749510701_5_E00401000F095335.png,.914
xrayTrain/E00403500A0BFCA3_1_326/1_15790095296_4E00403500A0BFCA3.png,.326
xrayTrain/vizE004030006333988_3_902/_1_15749581735_5_E004030006333988.png,.902
xrayTrain/vizE0040300063303E2_3_598/_0_15744237153_3_E0040300063303E2.png,.598
xrayTrain/E00403000219E862_1_304/1_15731325851_4_E00403000219E862_E00403000219E862.png,.304
xrayTrain/E0040300063303E2_3_750/0_15790011382_4E0040300063303E2_00011.png,.750
xrayTrain/E0040300063305A1_2_958/1_15731335820_5_E0040300063305A1_E0040300063305A1.png,.958
xrayTrain/E004030007D66157_1_366/1_15731357475_4_E004030007D66157_E004030007D66157.png,.366
xrayTrain/E00403000631ABE6_1_273/1_15731336637_4_E00403000631ABE6_E00403000631ABE6.png,.273
xrayTrain/E00401000F098D4B_3_800/0_15790041490_5E00401000F098D4B_00001.png,.800
xrayTrain/vizE00403000632320E_3_712/_1_15749587748_5_E00403000632320E.png,.712
xrayTrain/E00401000F098D4B_3_800/1_15790095358_5E00401000F098D4B.png,.800
xrayTrain/E004010010630740_3_708/1_15731339539_5_E004010010630740_E004010010630740.png,.708
xrayTrain/E0040300063303E2_3_750/0_15790034024_4E0040300063303E2_00111.png,.750
xrayTrain/E00403000631684F_3_552/0_15784130540_4E00403000631684F_01001.png,.552
xrayTrain/E00401000F098D4B_3_800/1_15790000517_5E00401000F098D4B.png,.800
xrayTrain/E0040300063305A1_2_960/1_15790041223_5E0040300063305A1.png,.960
xrayTrain/vizE004030006318B71_3_740/_1_15749552607_5_E004030006318B71.png,.740
xrayTrain/E004030006318B71_2_964/0_15790080266_5E004030006318B71_00010.png,.964
xrayTrain/3_1_200/1_15743426075_4_.png,.200
xrayTrain/vizE00403500CD469E5_3_814/_1_15749496886_5_E00403500CD469E5.png,.814
xrayTrain/E004030006316957_2_752/0_15790047611_4E004030006316957_00010.png,.752
xrayTrain/E00403000631684F_3_552/0_15783988754_4E00403000631684F_01001.png,.552
xrayTrain/2_3_1988/_0_15737542080_4.png,1.988
xrayTrain/E004030001ACE7F2_3_894/1_15783994211_5E004030001ACE7F2.png,.894
xrayTrain/E0040300063303E2_3_750/0_15784131394_4E0040300063303E2_00100.png,.750
xrayTrain/E00403000631684F_3_552/0_15790076599_4E00403000631684F_00001.png,.552
xrayTrain/empty_0_0/1_15738205937_40.png,0
xrayTrain/vizE004010010630740_3_950/_1_15749576724_5_E004010010630740.png,.950
xrayTrain/E0040300063303E2_3_750/1_15784127832_4E0040300063303E2.png,.750
xrayTrain/E0040300063224A8_2_912/0_15784070661_4E0040300063224A8_01110.png,.912
xrayTrain/vizE00403000631684F_3_894/_1_15749497956_5_E00403000631684F.png,.894
xrayTrain/vizE00401000F095335_3_914/_1_15749573000_5_E00401000F095335.png,.914
xrayTrain/E00403000631684F_3_552/0_15784117072_4E00403000631684F_01001.png,.552
xrayTrain/vizE00403500CD469E5_3_814/_0_15749503829_3_E00403500CD469E5.png,.814
xrayTrain/E00403000631684F_3_552/1_15784012463_5E00403000631684F.png,.552
xrayTrain/E00403000631E265_3_1550/1_15784116240_5E00403000631E265.png,1.550
xrayTrain/E004030006318B71_3_740/1_15731327967_5_E004030006318B71_E004030006318B71.png,.740
xrayTrain/E004030006318256_1_256/1_15731333626_4_E004030006318256_E004030006318256.png,.256
xrayTrain/E004030006316E18_1_302/1_15790067265_4E004030006316E18.png,.302
xrayTrain/E0040300063224A8_2_912/0_15784048174_4E0040300063224A8_01100.png,.912
xrayTrain/3_1_200/1_15743438167_4_.png,.200
xrayTrain/3_1_200/1_15743429622_4_0.png,.200
xrayTrain/E0040300063303E2_3_750/0_15790065820_4E0040300063303E2_00100.png,.750
xrayTrain/vizE00401000F095335_3_914/_1_15749565906_5_E00401000F095335.png,.914
xrayTrain/E00403000631E265_3_1550/1_15790048581_5E00403000631E265.png,1.550
xrayTrain/E0040300063305A1_2_960/1_15790078946_5E0040300063305A1.png,.960
xrayTrain/vizE004010010630740_3_950/_1_15749577092_5_E004010010630740.png,.950
xrayTrain/vizE0040300063303E2_3_598/_0_15749564405_4_E0040300063303E2.png,.598
xrayTrain/E00401000F095335_3_520/0_15790005177_4E00401000F095335_01001.png,.520
xrayTrain/E00401000F098D4B_3_800/1_15784044926_5E00401000F098D4B.png,.800
xrayTrain/2_1_240/1_15743412655_4_.png,.240
xrayTrain/E00401001276664D_1_312/1_15731324636_4_E00401001276664D_E00401001276664D.png,.312
xrayTrain/empty_0_0/1_15738205528_4.png,0
xrayTrain/E00403000631E265_3_1550/0_15789988558_5E00403000631E265_11010.png,1.550
xrayTrain/E004030006318B71_2_964/1_15790019542_5E004030006318B71.png,.964
xrayTrain/E004030004D5F999_2_538/1_15790065882_4E004030004D5F999.png,.538
xrayTrain/E004030006318256_2_572/1_15790049211_4E004030006318256.png,.572
xrayTrain/E00403500C44A8B4_2_582/1_15790067947_4E00403500C44A8B4.png,.582
xrayTrain/E004030006318B71_2_964/1_15790097360_5E004030006318B71.png,.964
xrayTrain/E004030006316957_2_752/0_15790045179_4E004030006316957_00010.png,.752
xrayTrain/E00403000631684F_3_552/0_15784000507_4E00403000631684F_01001.png,.552
xrayTrain/E00403000632320E_3_1310/1_15784119334_5E00403000632320E.png,1.310
xrayTrain/E004030006316957_2_752/0_15790005901_4E004030006316957_01001.png,.752
xrayTrain/vizE0040300063303E2_3_598/_0_15749502839_4_E0040300063303E2.png,.598
xrayTrain/vizE00403000632320E_3_712/_0_15749551966_4_E00403000632320E.png,.712
xrayTrain/vizE00403000631684F_3_894/_0_15749567633_5_E00403000631684F.png,.894
xrayTrain/E004030006316957_2_752/0_15790010700_4E004030006316957_01110.png,.752
xrayTrain/E00403000632320E_3_1310/1_15784018468_5E00403000632320E.png,1.310
xrayTrain/E0040300063305A1_2_960/1_15790043542_5E0040300063305A1.png,.960
xrayTrain/E00403000631684F_3_552/0_15784011884_4E00403000631684F_01001.png,.552
xrayTrain/E004030006317088_1_298/1_15790007835_4E004030006317088.png,.298
xrayTrain/vizE004030006318B71_3_740/_1_15749568970_5_E004030006318B71.png,.740
xrayTrain/E004030006318B71_2_964/1_15790064057_5E004030006318B71.png,.964
xrayTrain/E00403000631E265_3_1550/0_15790031590_5E00403000631E265_01000.png,1.550
xrayTrain/E00401000F098D4B_1_248/1_15731357517_4_E00401000F098D4B_E00401000F098D4B.png,.248
xrayTrain/E0040300063303E2_3_750/0_15784044233_4E0040300063303E2_00010.png,.750
xrayTrain/E0040300063224A8_2_912/1_15790042073_4E0040300063224A8.png,.912
xrayTrain/E00401000F098D4B_1_248/1_15731328852_4_E00401000F098D4B_E00401000F098D4B.png,.248
xrayTrain/E0040300063303E2_3_750/0_15789989577_4E0040300063303E2_00010.png,.750
xrayTrain/E00403500C44A8B4_2_582/1_15790050668_4E00403500C44A8B4.png,.582
xrayTrain/2_1_240/1_15743411430_4_0.png,.240
xrayTrain/E00403500CD469E5_1_186/1_15731333779_4_E00403500CD469E5_E00403500CD469E5.png,.186
xrayTrain/3_1_200/1_15743428659_4_.png,.200
xrayTrain/E00403000631684F_3_552/0_15790038200_4E00403000631684F_01001.png,.552
xrayTrain/E00401000F098D4B_3_800/1_15783998480_5E00401000F098D4B.png,.800
xrayTrain/vizE00403500CD469E5_3_814/_1_15749507481_5_E00403500CD469E5.png,.814
xrayTrain/E00403500C44A8B4_2_584/1_15731361757_5_E00403500C44A8B4_E00403500C44A8B4.png,.584
xrayTrain/vizE004030006318B71_3_740/_1_15749567479_5_E004030006318B71.png,.740
xrayTrain/vizE004030006318B71_3_740/_0_15749504461_3_E004030006318B71.png,.740
xrayTrain/E0040300063224A8_2_912/1_15784021878_5E0040300063224A8.png,.912
xrayTrain/E004030004D5F999_2_536/1_15731331170_5_E004030004D5F999_E004030004D5F999.png,.536
xrayTrain/E004030007D66157_1_366/1_15731327730_4_E004030007D66157_E004030007D66157.png,.366
xrayTrain/E00403500CD469E5_3_300/0_15790040653_4E00403500CD469E5_01001.png,.300
xrayTrain/vizE004030006323A31_3_1092/_1_15749584439_5_E004030006323A31.png,1.092
xrayTrain/E004030001ACE7F2_3_894/1_15784016179_5E004030001ACE7F2.png,.894
xrayTrain/E004030006318B71_2_964/0_15790000444_5E004030006318B71_00010.png,.964
xrayTrain/6_1_248/1_15743450793_4_.png,.248
xrayTrain/vizE00403000632320E_3_712/_1_15749588416_5_E00403000632320E.png,.712
xrayTrain/E00401001276664D_1_312/1_15731344213_4_E00401001276664D_E00401001276664D.png,.312
xrayTrain/E004030004D5F999_2_538/1_15790090682_4E004030004D5F999.png,.538
xrayTrain/E0040300063305A1_2_960/1_15790034645_5E0040300063305A1.png,.960
xrayTrain/E00403000631684F_3_894/1_15731375452_5_E00403000631684F_E00403000631684F.png,.894
xrayTrain/2_1_240/1_15743412503_4_.png,.240
xrayTrain/E00403000631684F_3_552/0_15784008676_4E00403000631684F_01001.png,.552
xrayTrain/E004030006318B71_3_740/1_15731330889_5_E004030006318B71_E004030006318B71.png,.740
xrayTrain/E0040300063303E2_3_750/0_15784001546_4E0040300063303E2_00011.png,.750
xrayTrain/E00401001276664D_1_312/1_15790033011_4E00401001276664D.png,.312
xrayTrain/E00403500C44A8B4_2_582/1_15790093753_4E00403500C44A8B4.png,.582
xrayTrain/3_1_200/1_15743437482_4_0.png,.200
xrayTrain/E004030006316E18_1_302/1_15790019977_4E004030006316E18.png,.302
xrayTrain/E00401000F095335_3_520/0_15790037155_4E00401000F095335_01001.png,.520
xrayTrain/2_1_240/1_15743414396_4_0.png,.240
xrayTrain/E00401000F095335_3_520/0_15784041163_4E00401000F095335_01101.png,.520
xrayTrain/E00403000632320E_3_1310/1_15790018247_5E00403000632320E.png,1.310
xrayTrain/vizE01622C104187E27_3_662/_1_15749578430_5_E01622C104187E27.png,.662
xrayTrain/vizE0040300063303E2_3_598/_0_15749514320_4_E0040300063303E2.png,.598
xrayTrain/E00403000632320E_3_1310/1_15790092584_5E00403000632320E.png,1.310
xrayTrain/E004030006316957_2_752/1_15731357350_5_E004030006316957_E004030006316957.png,.752
xrayTrain/E00403000632320E_2_441/1_15731366584_4_E00403000632320E_E00403000632320E.png,.441
xrayTrain/E00401000F095335_3_520/0_15790076754_4E00401000F095335_01001.png,.520
xrayTrain/E004030004D5F999_2_538/1_15790032878_4E004030004D5F999.png,.538
xrayTrain/E004030007D66157_1_366/1_15731349253_4_E004030007D66157_E004030007D66157.png,.366
xrayTrain/E00403000632320E_2_441/1_15731333657_4_E00403000632320E_E00403000632320E.png,.441
xrayTrain/vizE01622C104187E27_3_662/_1_15749587944_5_E01622C104187E27.png,.662
xrayTrain/E004030001ACE7F2_3_894/1_15783986597_5E004030001ACE7F2.png,.894
xrayTrain/E004030004D5F999_2_538/1_15790011672_4E004030004D5F999.png,.538
xrayTrain/vizE00403500CD469E5_3_814/_0_15749502861_5_E00403500CD469E5.png,.814
xrayTrain/2_3_1988/_0_15737540243_4.png,1.988
xrayTrain/1_1_134/1_15743400859_4_.png,.134
xrayTrain/E00403000219E862_1_304/1_15790066986_4E00403000219E862.png,.304
xrayTrain/vizE004010010630740_3_950/_0_15749494592_3_E004010010630740.png,.950
xrayTrain/5_1_206/1_15743441433_4_.png,.206
xrayTrain/vizE004030006318B71_3_740/_1_15749583198_5_E004030006318B71.png,.740
xrayTrain/E00403000631684F_3_552/0_15784014315_4E00403000631684F_00001.png,.552
xrayTrain/vizE00403000631684F_3_894/_1_15749573963_5_E00403000631684F.png,.894
xrayTrain/E00403000631684F_3_552/0_15784160983_4E00403000631684F_01001.png,.552
xrayTrain/E00403500C44A8B4_2_584/1_15731347610_5_E00403500C44A8B4_E00403500C44A8B4.png,.584
xrayTrain/E00403000631684F_3_552/0_15790049523_4E00403000631684F_01100.png,.552
xrayTrain/vizE004030006333988_3_902/_0_15749585512_5_E004030006333988.png,.902
xrayTrain/E004030006316E18_1_302/1_15790042744_4E004030006316E18.png,.302
xrayTrain/E00401000F095335_3_520/0_15790031435_4E00401000F095335_01001.png,.520
xrayTrain/E00401000F095335_3_520/0_15784015426_4E00401000F095335_00001.png,.520
xrayTrain/vizE004010010630740_3_950/_1_15749590203_5_E004010010630740.png,.950
xrayTrain/E0040300063303E2_3_750/0_15790050190_4E0040300063303E2_00010.png,.750
xrayTrain/E00403500C44A8B4_2_582/1_15790039025_4E00403500C44A8B4.png,.582
xrayTrain/E004030006317088_1_298/1_15731368518_4_E004030006317088_E004030006317088.png,.298
xrayTrain/E004030007D66157_1_366/1_15731328449_4_E004030007D66157_E004030007D66157.png,.366
xrayTrain/E004030006333988_3_902/1_15731373849_5_E004030006333988_E004030006333988.png,.902
xrayTrain/5_1_206/1_15743444164_4_0.png,.206
xrayTrain/E00403000631E265_3_1550/1_15784019456_5E00403000631E265.png,1.550
xrayTrain/E0040300063224A8_2_912/1_15784036799_4E0040300063224A8.png,.912
xrayTrain/E00403000219E862_1_304/1_15731368074_4_E00403000219E862_E00403000219E862.png,.304
xrayTrain/E0040300063305A1_2_960/1_15790045811_5E0040300063305A1.png,.960
xrayTrain/8_3_596/_0_15743465114_4_.png,.596
xrayTrain/E00403000631E265_3_1550/0_15790091951_5E00403000631E265_10000.png,1.550
xrayTrain/3_1_200/1_15743428040_4_0.png,.200
xrayTrain/vizE004030006318B71_3_740/_0_15744240745_3_E004030006318B71.png,.740
xrayTrain/2_1_240/1_15743414729_4_.png,.240
xrayTrain/E00403500C44A8B4_2_582/1_15790035410_4E00403500C44A8B4.png,.582
xrayTrain/2_1_240/1_15743413078_4_0.png,.240
xrayTrain/E0040300063305A1_2_960/1_15790015496_5E0040300063305A1.png,.960
xrayTrain/8_3_596/_0_15743459274_4_.png,.596
xrayTrain/vizE00403500CD469E5_3_814/_1_15749500163_5_E00403500CD469E5.png,.814
xrayTrain/E0040300063303E2_3_750/0_15784013745_4E0040300063303E2_01110.png,.750
xrayTrain/E004030006318B71_3_740/1_15731334358_5_E004030006318B71_E004030006318B71.png,.740
xrayTrain/E00403000632320E_3_1310/1_15790048529_5E00403000632320E.png,1.310
xrayTrain/E004030006318B71_3_740/1_15731362321_5_E004030006318B71_E004030006318B71.png,.740
xrayTrain/E00403000219E862_1_304/1_15790006913_4E00403000219E862.png,.304
xrayTrain/vizE004010010630740_3_950/_1_15749578408_5_E004010010630740.png,.950
xrayTrain/vizE004030006323A31_3_1092/_0_15749567724_5_E004030006323A31.png,1.092
xrayTrain/vizE00403000632320E_3_712/_0_15749564844_5_E00403000632320E.png,.712
xrayTrain/E00401000F095335_3_520/0_15784002269_4E00401000F095335_00001.png,.520
xrayTrain/E004030006317088_1_298/1_15790094553_4E004030006317088.png,.298
xrayTrain/0_1_62/1_15737525469_4.png,.062
xrayTrain/E0040300063303E2_3_750/0_15784167867_4E0040300063303E2_01010.png,.750
xrayTrain/vizE004030006318B71_3_740/_0_15749514145_3_E004030006318B71.png,.740
xrayTrain/E0040300063303E2_3_750/1_15790076661_4E0040300063303E2.png,.750
xrayTrain/0_1_62/1_15737524404_4.png,.062
xrayTrain/E004030006317088_1_298/1_15790010238_4E004030006317088.png,.298
xrayTrain/E004030006318B71_2_964/1_15784046361_5E004030006318B71.png,.964
xrayTrain/E004030006318B71_2_964/1_15789988589_5E004030006318B71.png,.964
xrayTrain/E00403000631684F_3_552/0_15784008226_4E00403000631684F_00001.png,.552
xrayTrain/E00403500CD469E5_3_300/0_15789988322_4E00403500CD469E5_01001.png,.300
xrayTrain/6_1_248/1_15743453932_4_.png,.248
xrayTrain/E004030001ACE7F2_3_894/1_15784116900_5E004030001ACE7F2.png,.894
xrayTrain/E004030006317088_1_298/1_15790095275_4E004030006317088.png,.298
xrayTrain/vizE004030006318B71_3_740/_1_15749575682_5_E004030006318B71.png,.740
xrayTrain/E00403000219CEE4_2_884/1_15731332780_5_E00403000219CEE4_E00403000219CEE4.png,.884
xrayTrain/E00403000632320E_2_441/1_15731355502_4_E00403000632320E_E00403000632320E.png,.441
xrayTrain/E0040300063303E2_3_750/1_15790006410_4E0040300063303E2.png,.750
xrayTrain/vizE0040300063303E2_3_598/_0_15749503349_3_E0040300063303E2.png,.598
xrayTrain/6_1_248/1_15743452376_4_0.png,.248
xrayTrain/E00401000F098D4B_3_800/1_15784132230_5E00401000F098D4B.png,.800
xrayTrain/E00403500CD469E5_3_300/0_15790077416_4E00403500CD469E5_01001.png,.300
xrayTrain/E00403000631ABE6_1_273/1_15731367929_4_E00403000631ABE6_E00403000631ABE6.png,.273
xrayTrain/E004030006326B0E_1_290/1_15790097110_4E004030006326B0E.png,.290
xrayTrain/E00401000F095335_3_520/0_15790014544_4E00401000F095335_01101.png,.520
xrayTrain/E004030006333988_3_902/1_15731369217_5_E004030006333988_E004030006333988.png,.902
xrayTrain/E004030007D66157_1_364/1_15790015527_4E004030007D66157.png,.364
xrayTrain/E00403000219E862_1_304/1_15790011651_4E00403000219E862.png,.304
xrayTrain/vizE01622C104187E27_3_662/_1_15749587157_5_E01622C104187E27.png,.662
xrayTrain/3_1_200/1_15743428456_4_0.png,.200
xrayTrain/E004030006318256_2_572/1_15790045790_4E004030006318256.png,.572
xrayTrain/E004030006317088_1_298/1_15790096800_4E004030006317088.png,.298
xrayTrain/E004030006317088_1_298/1_15790035183_4E004030006317088.png,.298
xrayTrain/E0040300063305A1_2_960/1_15790093576_5E0040300063305A1.png,.960
xrayTrain/E004030006317088_1_298/1_15790045346_4E004030006317088.png,.298
xrayTrain/E00403000632320E_2_441/1_15731337357_4_E00403000632320E_E00403000632320E.png,.441
xrayTrain/vizE004030006318B71_3_740/_1_15749574946_5_E004030006318B71.png,.740
xrayTrain/E0040300063303E2_3_750/0_15784003898_4E0040300063303E2_01101.png,.750
xrayTrain/vizE004010010630740_3_950/_1_15749566039_5_E004010010630740.png,.950
xrayTrain/E00403000631684F_3_552/0_15784067732_4E00403000631684F_01001.png,.552
xrayTrain/E004030006318B71_3_740/1_15731368571_5_E004030006318B71_E004030006318B71.png,.740
xrayTrain/E004030006318B71_2_964/1_15790065439_5E004030006318B71.png,.964
xrayTrain/E004030001ACE7F2_3_894/1_15790079173_5E004030001ACE7F2.png,.894
xrayTrain/vizE004030006333988_3_902/_1_15749587913_5_E004030006333988.png,.902
